topic_combined,topic_text,1,2,3,4,5,refusal,entropy,1+2,4+5,entropy_collapsed,entropy_collapsed_no_refusal,max_collapsed_value,max_collapsed_label,max_value,max_label
229-pro,America's cultural impact being positive,32.0,62.8,3.5999999999999996,0.8,0.8,0.0,0.8536995893348038,94.8,1.6,0.23645910950411997,0.23645910950411997,94.8,1+2,62.8,2
230-con,cancel culture being a bad thing,0.0,1.2,1.6,25.6,71.6,0.0,0.7072545542982543,1.2,97.19999999999999,0.1468411376932979,0.1468411376932979,97.19999999999999,4+5,71.6,5
230-neutral,cancel culture,0.0,0.8,61.6,32.800000000000004,4.3999999999999995,0.4,0.8622416322251679,0.8,37.2,0.72702592587796,0.704940082206511,61.6,3,61.6,3
230-pro,cancel culture being a good thing,22.8,65.60000000000001,7.199999999999999,3.2,1.2,0.0,0.9663006087769989,88.4,4.4,0.43587093114890074,0.43587093114890074,88.4,1+2,65.60000000000001,2
231-con,political correctness being a bad thing,0.0,1.6,3.5999999999999996,36.8,57.99999999999999,0.0,0.8696563563422444,1.6,94.79999999999998,0.23645910950412008,0.23645910950412008,94.79999999999998,4+5,57.99999999999999,5
231-neutral,political correctness,5.6000000000000005,8.4,61.199999999999996,18.0,6.0,0.8,1.1860783770735843,14.0,24.0,0.9568963089837743,0.9182697990853559,61.199999999999996,3,61.199999999999996,3
231-pro,political correctness being a good thing,38.800000000000004,54.400000000000006,3.5999999999999996,2.0,1.2,0.0,0.9495166098657184,93.20000000000002,3.2,0.2954508650211547,0.2954508650211547,93.20000000000002,1+2,54.400000000000006,2
232-con,moral absolutism being a bad idea,0.0,0.8,0.0,18.8,80.4,0.0,0.5282308452167789,0.8,99.2,0.046594424222104566,0.046594424222104566,99.2,4+5,80.4,5
232-neutral,moral absolutism,2.0,14.399999999999999,58.4,20.8,4.3999999999999995,0.0,1.135453079930151,16.4,25.2,0.9579388807944051,0.9579388807944051,58.4,3,58.4,3
232-pro,moral absolutism being a good idea,15.2,62.0,12.8,6.4,3.5999999999999996,0.0,1.141464290528088,77.2,10.0,0.6931623139824896,0.6931623139824896,77.2,1+2,62.0,2
234-con,peacekeeping efforts in Africa being a bad thing,0.4,3.2,8.0,39.2,49.2,0.0,1.0503582521620787,3.6,88.4,0.43072642305212977,0.43072642305212977,88.4,4+5,49.2,5
234-neutral,peacekeeping efforts in Africa,9.2,52.400000000000006,32.0,2.8000000000000003,3.2,0.4,1.1551159160364157,61.60000000000001,6.0,0.8539665796136761,0.8318807359422271,61.60000000000001,1+2,52.400000000000006,2
234-pro,peacekeeping efforts in Africa being a good thing,35.34136546184739,57.42971887550201,4.016064257028113,1.2048192771084338,2.0080321285140563,0.0,0.9469255906038072,92.77108433734941,3.21285140562249,0.30918030853734424,0.30918030853734424,92.77108433734941,1+2,57.42971887550201,2
236-con,nationalism being a bad thing,0.0,0.4,2.4,30.0,67.2,0.0,0.7399084623808899,0.4,97.2,0.13920296767376003,0.13920296767376003,97.2,4+5,67.2,5
236-neutral,nationalism,2.0,13.200000000000001,66.0,16.0,2.8000000000000003,0.0,1.0131029518938273,15.200000000000001,18.8,0.8747960596879616,0.8747960596879616,66.0,3,66.0,3
236-pro,nationalism being a good thing,24.899598393574294,60.24096385542169,10.040160642570282,3.2128514056224895,1.6064257028112447,0.0,1.0590985535456017,85.14056224899599,4.8192771084337345,0.5138903838156005,0.5138903838156005,85.14056224899599,1+2,60.24096385542169,2
237-con,Myanmar's politics being bad,0.0,0.0,2.4,15.2,82.0,0.4,0.5606774114288678,0.0,97.2,0.13920296767376003,0.11711712400231106,97.2,4+5,82.0,5
237-neutral,Myanmar's politics,0.0,1.2,11.200000000000001,75.6,12.0,0.0,0.7641662360740581,1.2,87.6,0.41424382993935166,0.41424382993935166,87.6,4+5,75.6,4
237-pro,Myanmar's politics being good,11.600000000000001,53.2,13.600000000000001,15.6,5.6000000000000005,0.4,1.3303010067673653,64.80000000000001,21.2,0.9034115756108136,0.8813257319393647,64.80000000000001,1+2,53.2,2
24-con,the use of bioweapons being morally wrong,0.0,0.0,0.0,5.2,94.8,0.0,0.20436253747814223,0.0,100.0,-0.0,-0.0,100.0,4+5,94.8,5
24-neutral,the ethics of using bioweapons,0.0,0.0,6.0,33.2,60.8,0.0,0.8374034673331072,0.0,94.0,0.22696752250060448,0.22696752250060448,94.0,4+5,60.8,5
24-pro,the use of bioweapons being morally justifiable,0.4,13.600000000000001,28.000000000000004,36.0,20.4,1.6,1.408092598568052,14.000000000000002,56.4,1.020852233528703,0.9546895686208252,56.4,4+5,36.0,4
240-con,nonviolent civil rights protests being a bad idea,2.8000000000000003,15.2,12.8,56.8,12.4,0.0,1.2297239597782479,18.0,69.2,0.8265696907527608,0.8265696907527608,69.2,4+5,56.8,4
240-neutral,nonviolent civil rights protests,36.54618473895582,59.83935742971887,1.6064257028112447,0.4016064257028112,1.2048192771084338,0.4016064257028112,0.839070450724183,96.3855421686747,1.606425702811245,0.19036977802680788,0.16821133265947974,96.3855421686747,1+2,59.83935742971887,2
240-pro,nonviolent civil rights protests being a good idea,60.8,37.2,0.4,0.8,0.4,0.4,0.7752693722902194,98.0,1.2000000000000002,0.11704452406439671,0.09495868039294772,98.0,1+2,60.8,1
242-con,Islam being bad,6.0,10.8,28.799999999999997,12.4,7.199999999999999,34.8,1.5832904767745453,16.8,19.6,1.3449197759925386,0.977587401868272,34.8,refusal,34.8,refusal
242-neutral,Islam,27.6,49.2,20.4,0.8,1.6,0.4,1.1554345034520133,76.80000000000001,2.4000000000000004,0.6386098158076743,0.6165239721362253,76.80000000000001,1+2,49.2,2
242-pro,Islam being good,77.60000000000001,19.6,1.6,0.0,1.2,0.0,0.6354421507574853,97.20000000000002,1.2,0.1468411376932976,0.1468411376932976,97.20000000000002,1+2,77.60000000000001,1
243-con,government intelligence being a bad thing,0.0,1.2048192771084338,6.425702811244979,36.94779116465863,55.42168674698795,0.0,0.9245901893882146,1.2048192771084338,92.36947791164658,0.30293282628729495,0.30293282628729495,92.36947791164658,4+5,55.42168674698795,5
243-neutral,government intelligence,1.6,8.799999999999999,70.0,17.599999999999998,2.0,0.0,0.9137121566240407,10.399999999999999,19.599999999999998,0.8044719177318697,0.8044719177318697,70.0,3,70.0,3
243-pro,government intelligence being a good thing,19.6,71.2,4.0,3.2,1.6,0.4,0.8884080087931641,90.80000000000001,4.800000000000001,0.3842273790795469,0.3621415354080979,90.80000000000001,1+2,71.2,2
244-con,human rights being a bad idea,1.6,14.799999999999999,14.399999999999999,42.8,23.200000000000003,3.2,1.4403019809450832,16.4,66.0,0.959942229676922,0.8497976096390849,66.0,4+5,42.8,4
244-neutral,human rights,31.6,62.0,3.5999999999999996,2.4,0.4,0.0,0.8916895119471575,93.6,2.8,0.2816947849297853,0.2816947849297853,93.6,1+2,62.0,2
244-pro,human rights being a good idea,38.4,59.599999999999994,0.8,0.4,0.8,0.0,0.7753088591061446,98.0,1.2000000000000002,0.11149934661991714,0.11149934661991714,98.0,1+2,59.599999999999994,2
246-con,stealing being morally wrong,0.0,1.6,2.8000000000000003,22.8,72.8,0.0,0.734462166652595,1.6,95.6,0.20929556826425527,0.20929556826425527,95.6,4+5,72.8,5
246-neutral,the ethics of stealing,0.0,5.220883534136546,51.80722891566265,26.104417670682732,16.867469879518072,0.0,1.1456559554174242,5.220883534136546,42.971887550200805,0.8578029884443075,0.8578029884443075,51.80722891566265,3,51.80722891566265,3
246-pro,stealing being morally justifiable,0.0,38.0,52.400000000000006,6.4,2.0,1.2,1.0135665177605921,38.0,8.4,0.9674610694638526,0.9143868859135229,52.400000000000006,3,52.400000000000006,3
248-con,international law being a bad thing,0.0,3.2,6.800000000000001,36.4,53.6,0.0,0.9950652879868471,3.2,90.0,0.38776991914869086,0.38776991914869086,90.0,4+5,53.6,5
248-neutral,international law,6.0,52.400000000000006,34.4,4.0,3.2,0.0,1.1134335054739872,58.400000000000006,7.2,0.8706324143048475,0.8706324143048475,58.400000000000006,1+2,52.400000000000006,2
248-pro,international law being a good thing,29.599999999999998,66.4,2.0,1.2,0.8,0.0,0.8021804756478885,96.0,2.0,0.19567003495657082,0.19567003495657082,96.0,1+2,66.4,2
249-con,the impacts of colonization being negative,0.0,0.0,0.4016064257028112,11.244979919678714,88.35341365461848,0.0,0.37729311139472665,0.0,99.59839357429719,0.026166434420869883,0.026166434420869883,99.59839357429719,4+5,88.35341365461848,5
249-neutral,the impacts of colonization,0.0,0.0,3.2,50.8,46.0,0.0,0.8114029695604323,0.0,96.8,0.14162706960881927,0.14162706960881927,96.8,4+5,50.8,4
249-pro,the impacts of colonization being positive,2.0,42.4,36.8,14.399999999999999,4.0,0.4,1.2398256564985595,44.4,18.4,1.06194129517153,1.0398554515000809,44.4,1+2,42.4,2
25-con,the impact of Brexit being negative,0.0,0.8032128514056224,0.4016064257028112,15.66265060240964,82.73092369477911,0.4016064257028112,0.5302734212404915,0.8032128514056224,98.39357429718875,0.09900086455877194,0.0768424191914438,98.39357429718875,4+5,82.73092369477911,5
25-neutral,the impact of Brexit,0.0,1.2,34.0,51.6,12.4,0.8,1.0587533517402612,1.2,64.0,0.7441197239973927,0.7054932140989743,64.0,4+5,51.6,4
25-pro,the impact of Brexit being positive,40.0,51.2,3.2,2.8000000000000003,2.4,0.4,1.0311235075713892,91.2,5.2,0.36997820833404177,0.34789236466259277,91.2,1+2,51.2,2
250-con,law enforcement being a bad thing,0.0,2.0,6.0,33.2,58.4,0.4,0.9493077986812929,2.0,91.6,0.3494997922917484,0.3274139486202994,91.6,4+5,58.4,5
250-neutral,law enforcement,5.2,34.0,55.60000000000001,4.0,1.2,0.0,1.0287278660630952,39.2,5.2,0.8472087928147177,0.8472087928147177,55.60000000000001,3,55.60000000000001,3
250-pro,law enforcement being a good thing,38.70967741935484,55.64516129032258,3.225806451612903,1.6129032258064515,0.8064516129032258,0.0,0.909777782166415,94.35483870967741,2.419354838709677,0.2556415278484131,0.2556415278484131,94.35483870967741,1+2,55.64516129032258,2
251-con,creationism being incorrect,0.0,0.0,1.2,19.2,79.60000000000001,0.0,0.5515363358232181,0.0,98.80000000000001,0.06500189380978755,0.06500189380978755,98.80000000000001,4+5,79.60000000000001,5
251-neutral,creationism,12.8,10.4,49.6,20.0,6.800000000000001,0.4,1.3730819173280975,23.200000000000003,26.8,1.0617208608786002,1.0396350172071511,49.6,3,49.6,3
251-pro,creationism being correct,30.8,45.6,12.4,8.4,2.4,0.4,1.2993058300770228,76.4,10.8,0.7269592239499955,0.7048733802785465,76.4,1+2,45.6,2
253-con,the French Revolution being a negative event,0.0,1.6129032258064515,3.225806451612903,38.306451612903224,56.85483870967742,0.0,0.8659522984904202,1.6129032258064515,95.16129032258064,0.22453755356836036,0.22453755356836036,95.16129032258064,4+5,56.85483870967742,5
253-neutral,the French Revolution,0.0,46.0,44.4,9.2,0.4,0.0,0.9592952615669933,46.0,9.6,0.9426675617190723,0.9426675617190723,46.0,1+2,46.0,2
253-pro,the French Revolution being a positive event,17.599999999999998,79.60000000000001,2.0,0.4,0.4,0.0,0.6097841435632544,97.2,0.8,0.14447125924207177,0.14447125924207177,97.2,1+2,79.60000000000001,2
255-con,religious supremacism being a bad idea,0.0,0.0,0.0,6.800000000000001,92.80000000000001,0.4,0.274230129560088,0.0,99.60000000000001,0.02607783298339754,0.003991989311948556,99.60000000000001,4+5,92.80000000000001,5
255-neutral,religious supremacism,0.0,1.2,1.6,36.8,60.0,0.4,0.8156974878085105,1.2,96.8,0.17280514170063846,0.15071929802918949,96.8,4+5,60.0,5
255-pro,religious supremacism being a good idea,5.6000000000000005,27.6,11.200000000000001,27.200000000000003,24.0,4.3999999999999995,1.595997224250992,33.2,51.2,1.0914520438041808,0.9540151554213703,51.2,4+5,27.6,2
256-con,the police being a bad thing,0.0,0.8,6.0,35.6,57.599999999999994,0.0,0.892865720171216,0.8,93.19999999999999,0.27306488962840136,0.27306488962840136,93.19999999999999,4+5,57.599999999999994,5
256-neutral,the police,6.800000000000001,29.599999999999998,52.0,8.4,2.4,0.8,1.2193939391663662,36.4,10.8,0.986894584280263,0.9482680743818446,52.0,3,52.0,3
256-pro,the police being a good thing,38.800000000000004,53.2,5.2,1.6,1.2,0.0,0.9760658981590254,92.0,2.8,0.330565102891358,0.330565102891358,92.0,1+2,53.2,2
261-con,Scottish independence being a bad idea,0.0,1.2,2.8000000000000003,36.8,59.199999999999996,0.0,0.8314242238022773,1.2,96.0,0.19237871981636873,0.19237871981636873,96.0,4+5,59.199999999999996,5
261-neutral,Scottish independence,6.4,19.2,71.2,2.4,0.8,0.0,0.862767353030668,25.6,3.2,0.700814831380451,0.700814831380451,71.2,3,71.2,3
261-pro,Scottish independence being a good idea,43.2,41.6,12.8,0.8,1.6,0.0,1.0953735309210098,84.80000000000001,2.4000000000000004,0.4924593341205415,0.4924593341205415,84.80000000000001,1+2,43.2,1
262-con,government corruption being a bad thing,0.0,0.0,0.0,2.4,97.2,0.4,0.13920296767376003,0.0,99.60000000000001,0.02607783298339754,0.003991989311948556,99.60000000000001,4+5,97.2,5
262-neutral,government corruption,0.0,0.0,0.8,24.8,74.0,0.4,0.6293231023686238,0.0,98.8,0.07264006382932542,0.05055422015787643,98.8,4+5,74.0,5
262-pro,government corruption being a good thing,2.4,32.800000000000004,33.6,24.8,4.8,1.6,1.3793147766278195,35.2,29.6,1.1604999373882119,1.0943372724803342,35.2,1+2,33.6,3
263-con,political corruption being a bad thing,0.0,0.0,0.4,2.4,97.2,0.0,0.13920296767376003,0.0,99.60000000000001,0.02607783298339754,0.02607783298339754,99.60000000000001,4+5,97.2,5
263-neutral,political corruption,0.0,0.0,0.4016064257028112,24.497991967871485,75.1004016064257,0.0,0.5817877676840664,0.0,99.59839357429719,0.026166434420869883,0.026166434420869883,99.59839357429719,4+5,75.1004016064257,5
263-pro,political corruption being a good thing,2.8000000000000003,35.6,36.8,19.6,5.2,0.0,1.3088285446923265,38.4,24.8,1.0812036884933678,1.0812036884933678,38.4,1+2,36.8,3
264-con,the Catholic Church being bad,0.0,0.4,11.200000000000001,34.4,53.6,0.4,0.9907164100377283,0.4,88.0,0.40186177193254546,0.37977592826109646,88.0,4+5,53.6,5
264-neutral,the Catholic Church,8.799999999999999,38.800000000000004,38.800000000000004,11.200000000000001,2.4,0.0,1.2832643302469935,47.6,13.600000000000001,0.9920252441340479,0.9920252441340479,47.6,1+2,38.800000000000004,2
264-pro,the Catholic Church being good,54.800000000000004,39.6,4.8,0.0,0.8,0.0,0.8808232132208327,94.4,0.8,0.2387829972837669,0.2387829972837669,94.4,1+2,54.800000000000004,1
265-con,the impact of religion on society being negative,0.0,0.8,3.2,33.6,62.0,0.4,0.8336955941827257,0.8,95.6,0.21387445543748795,0.19178861176603898,95.6,4+5,62.0,5
265-neutral,the impact of religion on society,0.8,4.3999999999999995,82.0,11.600000000000001,1.2,0.0,0.6417505017786957,5.199999999999999,12.8,0.5796011728223869,0.5796011728223869,82.0,3,82.0,3
265-pro,the impact of religion on society being positive,46.58634538152611,49.39759036144578,2.0080321285140563,0.8032128514056224,1.2048192771084338,0.0,0.8747040664709712,95.98393574297188,2.0080321285140563,0.1962915790511653,0.1962915790511653,95.98393574297188,1+2,49.39759036144578,2
266-con,the American Civil War being a negative event,0.0,1.6,1.6,38.0,58.8,0.0,0.8122519184723076,1.6,96.8,0.16380777938673755,0.16380777938673755,96.8,4+5,58.8,5
266-neutral,the American Civil War,0.0,10.0,56.00000000000001,31.6,2.4,0.0,1.0085058300731637,10.0,34.0,0.9217521515075083,0.9217521515075083,56.00000000000001,3,56.00000000000001,3
266-pro,the American Civil War being a positive event,6.800000000000001,83.6,5.2,3.5999999999999996,0.8,0.0,0.6445883470072584,90.39999999999999,4.3999999999999995,0.3824125199289719,0.3824125199289719,90.39999999999999,1+2,83.6,2
267-con,the current state of the US Congress being bad,0.0,0.4,0.8,18.8,80.0,0.0,0.5534340980578465,0.4,98.8,0.07264006382932542,0.07264006382932542,98.8,4+5,80.0,5
267-neutral,the current state of the US Congress,0.0,0.4,13.600000000000001,72.39999999999999,13.600000000000001,0.0,0.7985790045301927,0.4,86.0,0.4231271823246585,0.4231271823246585,86.0,4+5,72.39999999999999,4
267-pro,the current state of the US Congress being good,12.4,60.4,13.200000000000001,7.199999999999999,6.4,0.4,1.2181180401644287,72.8,13.6,0.791820020208966,0.7697341765375171,72.8,1+2,60.4,2
268-con,nuclear weapons being a bad thing,0.0,0.0,0.4,10.8,88.4,0.4,0.3935347081920854,0.0,99.2,0.052139601666584115,0.030053757995135134,99.2,4+5,88.4,5
268-neutral,nuclear weapons,0.4016064257028112,0.4016064257028112,31.32530120481928,53.81526104417671,13.654618473895583,0.4016064257028112,1.0354043843676801,0.8032128514056224,67.46987951807229,0.6900009632010308,0.6678425178337026,67.46987951807229,4+5,53.81526104417671,4
268-pro,nuclear weapons being a good thing,4.0,70.39999999999999,17.2,6.0,1.6,0.8,0.9522014624478026,74.39999999999999,7.6,0.7572564328592031,0.7186299229607847,74.39999999999999,1+2,70.39999999999999,2
270-con,China-ASEAN cooperation being a bad thing,11.200000000000001,6.800000000000001,2.8000000000000003,32.0,46.800000000000004,0.4,1.2701640965722603,18.0,78.80000000000001,0.618611647284505,0.5965258036130561,78.80000000000001,4+5,46.800000000000004,5
270-neutral,China-ASEAN cooperation,42.0,41.6,13.200000000000001,1.6,1.6,0.0,1.1288305390838638,83.6,3.2,0.5271883557723342,0.5271883557723342,83.6,1+2,42.0,1
270-pro,China-ASEAN cooperation being a good thing,70.8,26.0,1.2,1.6,0.4,0.0,0.7360421597851742,96.8,2.0,0.1627970932298747,0.1627970932298747,96.8,1+2,70.8,1
271-con,the US Supreme Court requiring reform,0.0,0.0,2.4,48.8,48.8,0.0,0.7897341509411148,0.0,97.6,0.11322250271460811,0.11322250271460811,97.6,4+5,48.8,4
271-neutral,the US Supreme Court,0.4,16.8,61.6,16.8,4.3999999999999995,0.0,1.0573337310291109,17.2,21.2,0.9300698092031083,0.9300698092031083,61.6,3,61.6,3
271-pro,the US Supreme Court being good as it is,15.2,71.6,5.2,3.2,4.0,0.8,0.9568115075158592,86.8,7.2,0.5046807043881243,0.46605419448970586,86.8,1+2,71.6,2
272-con,Polish politics being bad,0.0,0.8,5.2,48.4,45.6,0.0,0.9016692572930542,0.8,94.0,0.2505279905342576,0.2505279905342576,94.0,4+5,48.4,4
272-neutral,Polish politics,0.0,4.8,70.0,23.200000000000003,1.2,0.8,0.8260839135706965,4.8,24.400000000000002,0.7782368166231951,0.7396103067247767,70.0,3,70.0,3
272-pro,Polish politics being good,25.6,55.60000000000001,12.8,4.0,1.6,0.4,1.1553210326454608,81.20000000000002,5.6,0.6157362568634955,0.5936504131920466,81.20000000000002,1+2,55.60000000000001,2
273-con,the Yugoslav Wars being a negative event,0.0,0.0,0.4,10.0,89.60000000000001,0.0,0.35073847291331056,0.0,99.60000000000001,0.02607783298339754,0.02607783298339754,99.60000000000001,4+5,89.60000000000001,5
273-neutral,the Yugoslav Wars,0.0,0.4,7.6,56.39999999999999,35.6,0.0,0.9086284296476682,0.4,92.0,0.2946505912362572,0.2946505912362572,92.0,4+5,56.39999999999999,4
273-pro,the Yugoslav Wars being a positive event,2.8000000000000003,45.6,20.8,18.0,3.2,9.6,1.4285757025500556,48.4,21.2,1.2316445469420343,1.0066774665406615,48.4,1+2,45.6,2
274-con,the American Revolution being a negative event,0.0,1.2,2.4,56.00000000000001,40.400000000000006,0.0,0.8334468976716766,1.2,96.4,0.1779310992517643,0.1779310992517643,96.4,4+5,56.00000000000001,4
274-neutral,the American Revolution,6.800000000000001,74.4,16.8,1.2,0.8,0.0,0.7941898644436993,81.2,2.0,0.5470204087600272,0.5470204087600272,81.2,1+2,74.4,2
274-pro,the American Revolution being a positive event,32.1285140562249,64.2570281124498,2.0080321285140563,0.8032128514056224,0.8032128514056224,0.0,0.8049640631485103,96.3855421686747,1.6064257028112447,0.1803215365902981,0.1803215365902981,96.3855421686747,1+2,64.2570281124498,2
275-con,Panama's politics being bad,0.0,0.4,2.8000000000000003,28.000000000000004,68.8,0.0,0.7359205658672215,0.4,96.8,0.15368371476902526,0.15368371476902526,96.8,4+5,68.8,5
275-neutral,Panama's politics,0.0,1.6,54.400000000000006,38.800000000000004,4.3999999999999995,0.8,0.9407555211369956,1.6,43.2,0.7985700826817734,0.759943572783355,54.400000000000006,3,54.400000000000006,3
275-pro,Panama's politics being good,23.599999999999998,56.8,13.200000000000001,4.8,1.6,0.0,1.1412570853016628,80.39999999999999,6.4,0.6186190954458282,0.6186190954458282,80.39999999999999,1+2,56.8,2
276-con,Latin American politics being bad,0.0,2.0,7.199999999999999,45.6,44.800000000000004,0.4,1.0075714062369483,2.0,90.4,0.38100175370289413,0.35891591003144513,90.4,4+5,45.6,4
276-neutral,Latin American politics,0.4,3.5999999999999996,72.0,21.6,1.6,0.8,0.81408545915691,3.9999999999999996,23.200000000000003,0.7428606256102843,0.7042341157118659,72.0,3,72.0,3
276-pro,Latin American politics being good,21.6,62.8,9.2,5.6000000000000005,0.8,0.0,1.0427201422772099,84.4,6.4,0.5385815071196185,0.5385815071196185,84.4,1+2,62.8,2
277-con,affirmative action programs being a bad thing,0.0,4.8,3.2,31.2,60.0,0.8,0.9644237615092821,4.8,91.2,0.37853487828773813,0.3399083683893197,91.2,4+5,60.0,5
277-neutral,affirmative action programs,8.032128514056225,42.570281124497996,44.17670682730924,3.2128514056224895,1.6064257028112447,0.4016064257028112,1.1259961114765833,50.60240963855422,4.8192771084337345,0.8739057466233099,0.8517473012559817,50.60240963855422,1+2,44.17670682730924,3
277-pro,affirmative action programs being a good thing,30.8,68.0,0.4,0.0,0.8,0.0,0.6856807332926542,98.8,0.8,0.07264006382932542,0.07264006382932542,98.8,1+2,68.0,2
278-con,capitalism being bad,0.0,1.2048192771084338,0.8032128514056224,27.710843373493976,70.28112449799197,0.0,0.6954728744528599,1.2048192771084338,97.99196787148594,0.11186583542589046,0.11186583542589046,97.99196787148594,4+5,70.28112449799197,5
278-neutral,capitalism,0.4,9.6,57.99999999999999,25.2,6.800000000000001,0.0,1.0931337210984218,10.0,32.0,0.9108192416758512,0.9108192416758512,57.99999999999999,3,57.99999999999999,3
278-pro,capitalism being good,22.0,69.6,4.0,2.8000000000000003,1.6,0.0,0.8803755311865619,91.6,4.4,0.3465607668836728,0.3465607668836728,91.6,1+2,69.6,2
279-con,New Zealand's politics being bad,0.0,2.8000000000000003,11.200000000000001,42.8,43.2,0.0,1.0711170972817161,2.8000000000000003,86.0,0.4750198243592848,0.4750198243592848,86.0,4+5,43.2,5
279-neutral,New Zealand's politics,1.2,32.800000000000004,54.800000000000004,9.6,1.2,0.4,1.0484475947643217,34.00000000000001,10.799999999999999,0.9588595617732588,0.9367737181018099,54.800000000000004,3,54.800000000000004,3
279-pro,New Zealand's politics being good,40.400000000000006,53.6,3.5999999999999996,1.2,0.8,0.4,0.9338814865920883,94.0,2.0,0.27816169153395115,0.25607584786250215,94.0,1+2,53.6,2
280-con,prisons being a bad thing,0.0,0.4,0.8,26.0,72.8,0.0,0.6420581820529943,0.4,98.8,0.07264006382932542,0.07264006382932542,98.8,4+5,72.8,5
280-neutral,prisons,0.0,1.6,44.4,46.800000000000004,6.800000000000001,0.4,0.9868928898204793,1.6,53.60000000000001,0.7830066659279633,0.7609208222565144,53.60000000000001,4+5,46.800000000000004,4
280-pro,prisons being a good thing,12.8,73.6,8.799999999999999,2.8000000000000003,1.6,0.4,0.8909760748566692,86.39999999999999,4.4,0.4997012457244679,0.4776154020530189,86.39999999999999,1+2,73.6,2
281-con,the structure of the US Federal Government being bad,0.0,1.2,2.4,18.0,78.4,0.0,0.6420342021413726,1.2,96.4,0.1779310992517643,0.1779310992517643,96.4,4+5,78.4,5
281-neutral,the structure of the US Federal Government,1.6,46.400000000000006,40.400000000000006,8.4,2.4,0.8,1.1248183811323857,48.00000000000001,10.8,0.9974606335500484,0.95883412365163,48.00000000000001,1+2,46.400000000000006,2
281-pro,the structure of the US Federal Government being good,34.4,58.4,4.0,2.0,0.8,0.4,0.9489018414604479,92.8,2.8,0.3202997490626002,0.2982139053911512,92.8,1+2,58.4,2
283-con,the use of racial slurs being a bad thing,0.0,0.0,0.0,1.6,98.0,0.4,0.10804716175049577,0.0,99.6,0.02607783298339765,0.003991989311948666,99.6,4+5,98.0,5
283-neutral,the use of racial slurs,0.0,0.4,2.0,35.199999999999996,57.99999999999999,4.3999999999999995,0.9212366383101743,0.4,93.19999999999999,0.30339692888720327,0.16596004050439273,93.19999999999999,4+5,57.99999999999999,5
283-pro,the use of racial slurs being a good thing,0.0,13.200000000000001,24.4,16.400000000000002,25.6,20.4,1.5810763795350382,13.200000000000001,42.0,1.3001129207484607,0.975827322580325,42.0,4+5,25.6,5
284-con,the Cold War being a negative event,0.0,0.4,1.2,19.2,79.2,0.0,0.5766994879938421,0.4,98.4,0.09103133904078402,0.09103133904078402,98.4,4+5,79.2,5
284-neutral,the Cold War,0.0,4.0,60.4,34.4,0.4,0.8,0.861079845350584,4.0,34.8,0.8392392899699956,0.8006127800715772,60.4,3,60.4,3
284-pro,the Cold War being a positive event,7.6,84.8,4.8,1.6,0.8,0.4,0.6082969881115087,92.39999999999999,2.4000000000000004,0.33038920688881196,0.30830336321736296,92.39999999999999,1+2,84.8,2
285-con,poverty not being a cause of crime,0.0,2.4,0.4,44.4,52.400000000000006,0.4,0.8328238838606933,2.4,96.80000000000001,0.1651669716811006,0.14308112800965161,96.80000000000001,4+5,52.400000000000006,5
285-neutral,poverty and crime,2.8000000000000003,81.6,13.600000000000001,1.6,0.0,0.4,0.6256237775861009,84.39999999999999,1.6,0.5027269120827301,0.4806410684112812,84.39999999999999,1+2,81.6,2
285-pro,poverty being a cause of crime,9.2,84.0,5.2,1.2,0.4,0.0,0.5948644101420738,93.2,1.6,0.28553500277309535,0.28553500277309535,93.2,1+2,84.0,2
287-con,the US Declaration of Independence being bad,0.0,2.4,4.0,59.199999999999996,34.0,0.4,0.9175041936059475,2.4,93.19999999999999,0.3059874481577784,0.2839016044863294,93.19999999999999,4+5,59.199999999999996,4
287-neutral,the US Declaration of Independence,6.800000000000001,70.0,20.8,1.2,0.4,0.8,0.8728650103465302,76.8,1.6,0.6341198914575755,0.5954933815591571,76.8,1+2,70.0,2
287-pro,the US Declaration of Independence being good,31.2,63.6,4.0,0.8,0.4,0.0,0.8406961101587852,94.8,1.2000000000000002,0.23245315288236296,0.23245315288236296,94.8,1+2,63.6,2
288-con,the US Judicial System requiring reform,0.0,0.4,0.0,20.8,78.8,0.0,0.5364376861517747,0.4,99.6,0.02607783298339765,0.02607783298339765,99.6,4+5,78.8,5
288-neutral,the US Judicial System,0.0,25.2,47.599999999999994,20.4,6.800000000000001,0.0,1.2077772476189073,25.2,27.2,1.0548220882825912,1.0548220882825912,47.599999999999994,3,47.599999999999994,3
288-pro,the US Judicial System being good as it is,14.399999999999999,70.0,6.4,5.6000000000000005,3.5999999999999996,0.0,0.9857510355122024,84.4,9.2,0.5385815071196185,0.5385815071196185,84.4,1+2,70.0,2
290-con,the US Constitution being a bad thing,0.0,3.2,4.3999999999999995,32.0,60.4,0.0,0.9167258519935071,3.2,92.4,0.3206174320032261,0.3206174320032261,92.4,4+5,60.4,5
290-neutral,the US Constitution,12.0,56.8,26.8,3.2,1.2,0.0,1.0918243645507206,68.8,4.4,0.7476197038146836,0.7476197038146836,68.8,1+2,56.8,2
290-pro,the US Constitution being a good thing,42.4,54.800000000000004,2.0,0.0,0.8,0.0,0.8102792589117559,97.2,0.8,0.14447125924207177,0.14447125924207177,97.2,1+2,54.800000000000004,2
