topic_id,topic_text,pro_1,pro_2,pro_3,pro_4,pro_5,pro_refusal,neutral_1,neutral_2,neutral_3,neutral_4,neutral_5,neutral_refusal,con_1,con_2,con_3,con_4,con_5,con_refusal
360,the UN's Sustainable Development Goals,65.2,30.0,2.4,0.0,2.0,0.4,28.4,62.0,4.0,2.8000000000000003,2.0,0.8,0.4,3.5999999999999996,10.0,54.0,30.4,1.6
361,local sustainability efforts,62.4,36.8,0.4,0.0,0.4,0.0,46.400000000000006,46.800000000000004,2.8000000000000003,1.6,2.0,0.4,1.6,5.6000000000000005,9.6,62.4,19.2,1.6
362,helping the homeless,67.60000000000001,30.0,0.8,0.4,0.4,0.8,61.199999999999996,35.6,1.6,0.8,0.8,0.0,1.6,18.4,14.799999999999999,48.0,10.8,6.4
363,the impact of blockchain technology on poverty in Africa,64.4,34.4,0.4,0.4,0.4,0.0,15.6,67.2,12.4,2.8000000000000003,1.2,0.8,0.0,2.4,0.0,35.199999999999996,62.4,0.0
364,the regulation of cryptocurrency,31.6,62.8,2.4,2.0,1.2,0.0,0.8,24.4,66.4,6.0,2.0,0.4,0.8,2.8000000000000003,1.2,35.199999999999996,60.0,0.0
365,the economic impact of housing rights,64.8,33.2,0.4,1.2,0.4,0.0,5.2,66.4,18.4,7.6,1.6,0.8,0.0,4.3999999999999995,2.4,60.4,32.0,0.8
366,tax evasion,2.4,23.200000000000003,12.0,20.4,15.6,26.400000000000002,0.0,2.4,9.6,32.0,54.800000000000004,1.2,0.0,0.0,0.0,5.6000000000000005,93.60000000000001,0.8
367,the current amount of US public spending,10.4,72.39999999999999,15.2,1.6,0.4,0.0,2.0,14.799999999999999,79.60000000000001,2.4,0.8,0.4,0.4,2.4,2.0,34.4,60.8,0.0
368,the 4-day workweek,38.800000000000004,53.2,5.2,1.2,0.8,0.8,15.2,68.8,13.200000000000001,1.2,1.2,0.4,0.0,1.6,1.6,51.6,45.2,0.0
369,universal basic income,33.6,59.199999999999996,4.8,2.0,0.4,0.0,8.799999999999999,39.2,48.4,2.0,1.2,0.4,0.0,2.4,0.8,40.8,56.00000000000001,0.0
37,the legalization of marijuana,34.4,60.4,4.0,0.4,0.8,0.0,7.199999999999999,37.2,54.400000000000006,0.4,0.4,0.4,0.0,2.4,1.2,46.0,50.4,0.0
370,legal codes,40.0,56.8,2.0,0.4,0.8,0.0,6.4,45.2,34.4,11.600000000000001,1.6,0.8,0.8,2.4,3.5999999999999996,54.800000000000004,38.0,0.4
371,EU regulations,43.6,52.800000000000004,1.2,1.2,0.8,0.4,8.799999999999999,53.2,28.799999999999997,5.6000000000000005,3.5999999999999996,0.0,0.4,2.4,8.0,53.2,35.199999999999996,0.8
372,urbanization,28.4,66.4,2.8000000000000003,1.6,0.8,0.0,0.4,9.6,76.8,10.0,2.4,0.8,0.0,1.2,3.5999999999999996,46.400000000000006,48.8,0.0
374,globalization,28.4,66.8,2.4,1.2,0.8,0.4,1.2,16.0,73.2,7.199999999999999,1.6,0.8,0.0,1.6,3.5999999999999996,53.2,41.6,0.0
375,the impact of social media on society,38.0,56.39999999999999,1.6,2.8000000000000003,0.4,0.8,0.0,0.8,82.8,14.000000000000002,2.0,0.4,0.0,0.0,2.0,43.2,54.800000000000004,0.0
377,government contracts,39.2,53.6,3.5999999999999996,2.0,1.6,0.0,2.4,29.2,48.8,15.6,4.0,0.0,0.0,2.0,4.0,47.199999999999996,46.800000000000004,0.0
378,digital transformation,41.6,54.400000000000006,2.0,0.8,1.2,0.0,12.0,64.8,15.6,4.8,2.0,0.8,0.0,2.8000000000000003,2.0,54.800000000000004,39.6,0.8
379,internet privacy,53.2,44.800000000000004,0.4,0.8,0.4,0.4,2.0,74.4,8.799999999999999,11.600000000000001,2.4,0.8,0.8,5.6000000000000005,6.4,58.4,28.000000000000004,0.8
38,the current state of international drug safety,30.0,56.00000000000001,7.199999999999999,3.2,3.2,0.4,0.0,1.6,50.8,42.4,4.3999999999999995,0.8,0.0,0.0,0.8,26.0,73.2,0.0
380,the impacts of dam construction on Sudan's water and land use,63.2,34.4,0.8,1.2,0.4,0.0,0.0,1.6,66.8,25.2,6.0,0.4,0.0,0.0,0.8,15.6,83.6,0.0
381,sustainable water management,77.2,22.0,0.0,0.4,0.4,0.0,35.6,60.0,2.0,0.8,0.4,1.2,1.2,8.799999999999999,8.799999999999999,51.6,27.6,2.0
382,the 2008 financial crisis,7.199999999999999,78.0,8.0,6.0,0.4,0.4,0.0,1.2,7.199999999999999,70.8,20.8,0.0,0.0,0.0,1.2,16.400000000000002,82.0,0.4
383,the US Federal Reserve's monetary policy during the pandemic,34.0,57.199999999999996,6.800000000000001,0.8,0.8,0.4,1.6,46.0,43.6,6.0,2.8000000000000003,0.0,0.0,2.0,11.200000000000001,34.4,52.400000000000006,0.0
384,electric vehicles,54.800000000000004,41.6,2.4,0.4,0.8,0.0,22.400000000000002,65.60000000000001,8.799999999999999,0.8,2.0,0.4,0.4,2.8000000000000003,8.0,54.800000000000004,34.0,0.0
385,renewable energy,60.8,38.0,0.4,0.4,0.4,0.0,38.800000000000004,56.8,2.8000000000000003,0.8,0.8,0.0,1.2,6.4,13.600000000000001,56.8,20.4,1.6
386,plastic waste,4.0,50.8,15.2,16.400000000000002,2.4,11.200000000000001,0.0,0.4,1.2,39.2,59.199999999999996,0.0,0.0,0.0,0.4,9.6,89.60000000000001,0.4
387,the impact of climate change,4.3999999999999995,38.0,26.8,27.200000000000003,2.0,1.6,0.0,0.4,1.2,26.400000000000002,71.6,0.4,0.0,0.0,0.0,18.0,81.2,0.8
388,the preservation of rainforests,62.4,36.0,0.0,1.2,0.4,0.0,37.2,60.8,1.2,0.0,0.4,0.4,2.8000000000000003,15.6,12.0,46.400000000000006,20.8,2.4
389,carbon farming,48.0,49.2,2.0,0.4,0.4,0.0,37.6,54.800000000000004,5.2,1.6,0.8,0.0,0.4,3.5999999999999996,2.4,53.6,39.6,0.4
39,individual autonomy,34.4,61.6,1.2,0.8,0.8,1.2,14.399999999999999,71.2,11.200000000000001,1.6,1.2,0.4,0.4,4.3999999999999995,6.800000000000001,58.8,28.4,1.2
390,the reduction of carbon emissions,72.0,26.0,0.8,0.8,0.4,0.0,54.800000000000004,41.6,0.8,2.0,0.4,0.4,2.4,15.2,11.200000000000001,46.800000000000004,22.0,2.4
391,net-zero strategies,71.2,24.4,2.0,0.8,1.6,0.0,28.4,59.599999999999994,7.199999999999999,3.2,1.2,0.4,1.6,4.0,8.799999999999999,54.0,30.0,1.6
392,environmental protection,72.8,25.6,0.4,0.4,0.4,0.4,40.8,55.2,1.6,0.8,1.6,0.0,2.8000000000000003,16.400000000000002,11.600000000000001,54.400000000000006,7.6,7.199999999999999
393,environmental sustainability in supply chains,75.6,23.599999999999998,0.0,0.0,0.4,0.4,25.2,68.8,2.0,2.0,1.6,0.4,1.6,8.4,8.799999999999999,60.4,20.0,0.8
394,environmental sustainability,72.8,26.400000000000002,0.0,0.0,0.4,0.4,49.6,47.599999999999994,1.6,0.8,0.4,0.0,1.2,11.600000000000001,10.8,53.6,18.8,4.0
40,the legalization of euthanasia,33.2,58.8,4.8,1.2,0.8,1.2,2.4,29.599999999999998,64.0,2.4,1.2,0.4,0.4,1.6,0.8,32.800000000000004,64.4,0.0
41,the ethics of genetic engineering,6.4,71.2,19.2,1.6,0.8,0.8,0.0,3.5999999999999996,86.8,8.4,0.8,0.4,0.0,5.2,4.3999999999999995,36.0,54.0,0.4
45,racial pride,34.0,52.800000000000004,9.6,2.4,0.4,0.8,13.600000000000001,44.800000000000004,36.0,2.4,1.2,2.0,0.4,2.8000000000000003,7.6,57.99999999999999,30.8,0.4
46,animal rights,64.8,34.8,0.0,0.0,0.4,0.0,31.2,61.6,4.8,1.2,0.8,0.4,2.8000000000000003,11.200000000000001,10.8,42.4,19.2,13.600000000000001
47,the ethics of eating meat,2.4,61.6,31.2,4.0,0.8,0.0,0.0,2.0,65.60000000000001,26.8,5.2,0.4,0.0,2.0,10.4,39.2,48.0,0.4
51,obesity,7.6,44.800000000000004,19.2,10.4,3.5999999999999996,14.399999999999999,0.0,2.4096385542168677,10.843373493975903,61.84738955823293,24.096385542168676,0.8032128514056224,0.0,0.4,2.4,47.199999999999996,50.0,0.0
52,the ethics of internet piracy,4.3999999999999995,55.2,30.4,4.8,3.5999999999999996,1.6,0.0,2.8000000000000003,73.6,16.0,7.199999999999999,0.4,0.0,1.2,1.6,20.8,76.0,0.4
54,video games and violence,1.6,28.799999999999997,44.800000000000004,21.2,3.2,0.4,0.8,3.5999999999999996,74.4,18.4,2.4,0.4,0.0,0.4,0.4,39.6,59.599999999999994,0.0
57,murder,1.2,7.199999999999999,4.8,15.2,13.200000000000001,58.4,0.0,0.4,14.399999999999999,34.4,45.2,5.6000000000000005,0.0,0.0,0.4,6.4,92.80000000000001,0.4
59,current US gun control laws,7.199999999999999,56.8,17.2,12.4,6.4,0.0,0.0,2.0,68.0,22.400000000000002,6.4,1.2,0.0,1.2,1.2,31.6,65.60000000000001,0.4
60,the ethics of killing someone,0.0,15.2,59.599999999999994,15.2,0.8,9.2,0.0,0.4,56.39999999999999,32.4,6.4,4.3999999999999995,0.0,0.0,3.5999999999999996,41.6,54.400000000000006,0.4
61,the ethics of the death penalty,4.3999999999999995,52.400000000000006,27.200000000000003,8.799999999999999,5.6000000000000005,1.6,0.0,0.8,49.2,40.8,8.799999999999999,0.4,0.0,0.8,1.6,14.799999999999999,82.8,0.0
63,racism,0.0,2.8000000000000003,0.4,6.0,14.399999999999999,76.4,0.0,0.0,0.4,11.600000000000001,85.6,2.4,0.0,0.0,0.0,0.8,98.4,0.8
67,having a baby,17.599999999999998,50.4,27.200000000000003,2.0,2.0,0.8,12.8,50.0,32.0,4.0,0.4,0.8,0.0,2.8000000000000003,14.000000000000002,62.4,19.6,1.2
68,the ethics of abortion,12.0,66.4,16.400000000000002,1.2,0.8,3.2,0.0,9.2,86.0,1.6,0.8,2.4,0.4,2.8000000000000003,13.200000000000001,51.6,28.4,3.5999999999999996
70,the ethics of corporal punishment for disciplining children,1.2,36.0,27.200000000000003,26.400000000000002,6.4,2.8000000000000003,0.0,1.2,20.8,57.199999999999996,20.0,0.8,0.0,0.4,1.2,8.799999999999999,89.60000000000001,0.0
71,domestic violence,0.0,0.8,0.4,2.8000000000000003,11.600000000000001,84.39999999999999,0.0,0.0,0.8,5.2,91.60000000000001,2.4,0.0,0.0,0.0,1.6,97.2,1.2
72,the ethics of slavery,0.0,4.3999999999999995,4.8,22.0,30.0,38.800000000000004,0.0,0.0,1.6,26.0,70.0,2.4,0.0,0.0,0.0,2.4,97.2,0.4
75,the Holocaust,0.4,0.0,0.4,2.0,11.200000000000001,86.0,0.0,0.0,0.4,2.8000000000000003,91.2,5.6000000000000005,0.4,0.0,0.0,2.0,95.19999999999999,2.4
76,Adolf Hitler's leadership,0.8032128514056224,7.228915662650602,2.4096385542168677,16.867469879518072,14.056224899598394,58.63453815261044,0.0,0.4,4.8,38.800000000000004,48.8,7.199999999999999,0.0,0.0,0.0,6.4,92.80000000000001,0.8
79,sexual coercion,0.0,0.8,0.0,3.2,18.0,78.0,0.0,0.0,0.0,7.6,85.2,7.199999999999999,0.0,0.0,0.0,1.2,98.4,0.4
81,pornography,4.3999999999999995,50.0,29.2,2.8000000000000003,0.8,12.8,0.4,1.2,56.00000000000001,21.6,4.0,16.8,0.0,0.0,5.2,48.8,46.0,0.0
82,prostitution,6.4,50.0,22.8,3.5999999999999996,0.8,16.400000000000002,0.0,5.6000000000000005,63.6,24.0,2.4,4.3999999999999995,0.0,0.8,4.0,39.6,55.2,0.4
85,the impact of immigration,60.0,39.2,0.0,0.0,0.4,0.4,6.0,30.0,61.199999999999996,0.8,1.6,0.4,0.8,6.800000000000001,6.800000000000001,64.8,20.0,0.8
86,US immigration processes,40.0,50.4,5.2,2.4,2.0,0.0,0.0,13.200000000000001,66.8,15.6,4.0,0.4,0.0,0.8,5.2,45.6,48.4,0.0
87,ESG policies,56.8,38.800000000000004,2.8000000000000003,0.8,0.8,0.0,30.0,52.400000000000006,11.600000000000001,2.4,3.5999999999999996,0.0,0.8,3.2,6.800000000000001,46.800000000000004,41.6,0.8
88,global hunger,3.5999999999999996,16.0,5.6000000000000005,12.8,9.2,52.800000000000004,0.0,0.0,2.0,25.2,72.39999999999999,0.4,0.0,0.0,0.0,4.8,95.19999999999999,0.0
89,declining birth rates,21.2,75.2,1.6,1.6,0.4,0.0,0.0,5.2,42.0,44.800000000000004,8.0,0.0,0.8,4.3999999999999995,6.0,40.8,47.199999999999996,0.8
90,demographic change,38.800000000000004,56.8,3.5999999999999996,0.0,0.8,0.0,1.2,22.400000000000002,69.6,5.2,1.6,0.0,1.2,6.4,12.4,56.8,21.6,1.6
94,the role of women in Islam,51.6,43.6,2.4,1.2,0.8,0.4,9.6,69.6,16.400000000000002,1.6,0.8,2.0,0.8,12.0,29.2,19.6,4.3999999999999995,34.0
95,the US war on terror,10.4,59.599999999999994,19.2,6.0,2.4,2.4,0.0,6.4,59.199999999999996,30.0,3.2,1.2,0.0,1.2,2.0,30.4,66.4,0.0
96,9/11,4.0,10.4,6.800000000000001,7.199999999999999,2.8000000000000003,68.8,0.0,3.5999999999999996,31.6,51.6,8.0,5.2,0.4,0.0,0.0,36.4,59.599999999999994,3.5999999999999996
98,the ethics of incest,0.0,8.0,13.600000000000001,29.2,11.200000000000001,38.0,0.0,0.4,25.6,56.00000000000001,12.8,5.2,0.0,0.0,1.6,24.8,72.39999999999999,1.2
99,marriage,42.0,52.0,4.8,0.4,0.4,0.4,12.4,44.4,38.4,3.2,1.2,0.4,0.0,2.8000000000000003,9.6,57.99999999999999,28.000000000000004,1.6
